duration,year_2008,duration_default_no,age_housing_no,balance_housing_no,duration_housing_no,duration_housing_yes,duration_loan_no,duration_contact_cellular,duration_poutcome_success,duration_poutcome_unknown,age_year_2008,duration_year_2008,campaign_year_2008,pdays_year_2008,age_year_2009,duration_year_2009,duration_year_2010,campaign_year_2010,duration_age
64,1,64,0,0,0,64,0,0,0,64,31,64,1,-1,0,0,0,0,1984
60,1,60,25,115,60,0,0,0,0,60,25,60,1,-1,0,0,0,0,1500
62,1,62,0,0,0,62,62,0,0,62,42,62,1,-1,0,0,0,0,2604
99,1,99,0,0,0,99,0,0,0,99,32,99,1,-1,0,0,0,0,3168
192,1,192,32,-59,192,0,0,0,0,192,32,192,1,-1,0,0,0,0,6144
133,1,133,36,644,133,0,133,0,0,133,36,133,1,-1,0,0,0,0,4788
68,1,68,46,655,68,0,0,0,0,68,46,68,1,-1,0,0,0,0,3128
208,1,208,31,-322,208,0,0,0,0,208,31,208,1,-1,0,0,0,0,6448
30,1,30,37,487,30,0,0,0,0,30,37,30,2,-1,0,0,0,0,1110
246,1,246,0,0,0,246,0,0,0,246,26,246,1,-1,0,0,0,0,6396
219,1,219,36,2637,219,0,219,0,0,219,36,219,1,-1,0,0,0,0,7884
165,1,165,31,33,165,0,165,0,0,165,31,165,2,-1,0,0,0,0,5115
105,1,0,35,0,105,0,0,0,0,105,35,105,3,-1,0,0,0,0,3675
538,1,538,0,0,0,538,0,0,0,538,30,538,1,-1,0,0,0,0,16140
100,1,100,0,0,0,100,0,0,0,100,36,100,1,-1,0,0,0,0,3600
164,1,164,0,0,0,164,164,0,0,164,24,164,2,-1,0,0,0,0,3936
46,1,46,0,0,0,46,46,0,0,46,26,46,3,-1,0,0,0,0,1196
253,1,253,27,243,253,0,0,0,0,253,27,253,1,-1,0,0,0,0,6831
133,1,133,59,153,133,0,133,0,0,133,59,133,3,-1,0,0,0,0,7847
584,1,584,36,0,584,0,584,0,0,584,36,584,1,-1,0,0,0,0,21024
260,1,260,0,0,0,260,0,0,0,260,28,260,3,-1,0,0,0,0,7280
126,1,126,31,46,126,0,126,0,0,126,31,126,4,-1,0,0,0,0,3906
121,1,121,35,0,121,0,0,0,0,121,35,121,1,-1,0,0,0,0,4235
101,1,101,37,1265,101,0,0,0,0,101,37,101,1,-1,0,0,0,0,3737
195,1,195,59,-110,195,0,0,0,0,195,59,195,1,-1,0,0,0,0,11505
400,1,400,32,-28,400,0,0,0,0,400,32,400,1,-1,0,0,0,0,12800
178,1,178,0,0,0,178,178,0,0,178,40,178,1,-1,0,0,0,0,7120
134,1,134,29,-102,134,0,134,0,0,134,29,134,1,-1,0,0,0,0,3886
104,1,104,0,0,0,104,104,0,0,104,41,104,1,-1,0,0,0,0,4264
316,1,316,25,34,316,0,0,0,0,316,25,316,1,-1,0,0,0,0,7900
88,1,88,34,183,88,0,0,0,0,88,34,88,1,-1,0,0,0,0,2992
742,1,742,37,1210,742,0,742,0,0,742,37,742,1,-1,0,0,0,0,27454
692,1,692,26,-333,692,0,0,0,0,692,26,692,1,-1,0,0,0,0,17992
85,1,85,36,678,85,0,0,0,0,85,36,85,3,-1,0,0,0,0,3060
678,1,678,56,1347,678,0,0,0,0,678,56,678,2,-1,0,0,0,0,37968
840,1,840,29,2802,840,0,0,0,0,840,29,840,2,-1,0,0,0,0,24360
96,1,96,31,-27,96,0,96,0,0,96,31,96,2,-1,0,0,0,0,2976
106,1,106,57,156,106,0,0,0,0,106,57,106,2,-1,0,0,0,0,6042
137,1,137,30,218,137,0,137,0,0,137,30,137,2,-1,0,0,0,0,4110
53,1,53,0,0,0,53,53,0,0,53,28,53,2,-1,0,0,0,0,1484
89,1,89,0,0,0,89,0,0,0,89,45,89,2,-1,0,0,0,0,4005
502,1,502,26,36,502,0,0,0,0,502,26,502,2,-1,0,0,0,0,13052
203,1,203,51,328,203,0,203,0,0,203,51,203,1,-1,0,0,0,0,10353
608,1,608,50,453,608,0,0,0,0,608,50,608,1,-1,0,0,0,0,30400
407,1,407,45,8,407,0,0,0,0,407,45,407,1,-1,0,0,0,0,18315
426,1,426,37,60,426,0,0,0,0,426,37,426,3,-1,0,0,0,0,15762
1576,1,1576,29,339,1576,0,1576,0,0,1576,29,1576,3,-1,0,0,0,0,45704
468,1,468,31,134,468,0,0,0,0,468,31,468,6,-1,0,0,0,0,14508
150,1,150,0,0,0,150,150,0,0,150,44,150,2,-1,0,0,0,0,6600
327,1,327,48,19,327,0,0,0,0,327,48,327,1,-1,0,0,0,0,15696
212,1,212,53,207,212,0,0,0,0,212,53,212,1,-1,0,0,0,0,11236
235,1,235,26,177,235,0,0,0,0,235,26,235,1,-1,0,0,0,0,6110
333,1,333,61,-492,333,0,0,0,0,333,61,333,1,-1,0,0,0,0,20313
255,1,255,27,35,255,0,255,255,0,255,27,255,1,-1,0,0,0,0,6885
297,1,297,54,466,297,0,297,297,0,297,54,297,1,-1,0,0,0,0,16038
668,1,668,43,105,668,0,0,668,0,668,43,668,2,-1,0,0,0,0,28724
65,1,65,31,19,65,0,65,0,0,65,31,65,2,-1,0,0,0,0,2015
436,1,436,0,0,0,436,0,436,0,436,27,436,4,-1,0,0,0,0,11772
1044,1,1044,0,0,0,1044,1044,1044,0,1044,28,1044,3,-1,0,0,0,0,29232
141,1,141,0,0,0,141,0,0,0,141,50,141,2,-1,0,0,0,0,7050
39,1,39,29,343,39,0,39,39,0,39,29,39,2,-1,0,0,0,0,1131
112,1,112,25,192,112,0,112,0,0,112,25,112,2,-1,0,0,0,0,2800
135,1,135,38,43,135,0,0,135,0,135,38,135,3,-1,0,0,0,0,5130
53,1,53,36,-272,53,0,0,53,0,53,36,53,6,-1,0,0,0,0,1908
138,1,138,32,4805,138,0,0,138,0,138,32,138,3,-1,0,0,0,0,4416
178,1,178,44,1146,178,0,178,178,0,178,44,178,2,-1,0,0,0,0,7832
548,1,548,0,0,0,548,0,548,0,548,37,548,2,-1,0,0,0,0,20276
134,1,134,48,1355,134,0,134,134,0,134,48,134,2,-1,0,0,0,0,6432
95,1,95,30,215,95,0,0,95,0,95,30,95,2,-1,0,0,0,0,2850
273,1,273,54,187,273,0,0,273,0,273,54,273,3,-1,0,0,0,0,14742
304,1,304,36,0,304,0,304,0,0,304,36,304,3,-1,0,0,0,0,10944
425,1,425,33,555,425,0,0,425,0,425,33,425,2,-1,0,0,0,0,14025
64,1,64,0,0,0,64,0,64,0,64,34,64,1,-1,0,0,0,0,2176
276,1,276,28,-116,276,0,0,276,0,276,28,276,1,-1,0,0,0,0,7728
92,1,92,33,4385,92,0,0,92,0,92,33,92,1,-1,0,0,0,0,3036
407,1,407,30,137,407,0,407,407,0,407,30,407,1,-1,0,0,0,0,12210
147,1,147,34,296,147,0,147,147,0,147,34,147,4,-1,0,0,0,0,4998
148,1,148,35,534,148,0,148,148,0,148,35,148,3,-1,0,0,0,0,5180
125,1,125,44,93,125,0,125,125,0,125,44,125,2,-1,0,0,0,0,5500
151,1,151,0,0,0,151,0,151,0,151,36,151,4,-1,0,0,0,0,5436
491,1,491,0,0,0,491,491,491,0,491,49,491,3,-1,0,0,0,0,24059
494,1,494,0,0,0,494,494,494,0,494,55,494,4,-1,0,0,0,0,27170
615,1,615,51,216,615,0,615,615,0,615,51,615,2,-1,0,0,0,0,31365
152,1,152,0,0,0,152,152,152,0,152,51,152,5,-1,0,0,0,0,7752
164,1,164,0,0,0,164,0,164,0,164,38,164,5,-1,0,0,0,0,6232
575,1,575,59,1728,575,0,575,575,0,575,59,575,2,-1,0,0,0,0,33925
17,1,17,0,0,0,17,0,17,0,17,54,17,19,-1,0,0,0,0,918
316,1,316,0,0,0,316,316,316,0,316,43,316,5,-1,0,0,0,0,13588
148,1,148,60,2648,148,0,148,148,0,148,60,148,2,-1,0,0,0,0,8880
160,1,160,34,0,160,0,160,160,0,160,34,160,3,-1,0,0,0,0,5440
181,1,181,0,0,0,181,181,181,0,181,31,181,2,-1,0,0,0,0,5611
89,1,0,43,-313,89,0,0,89,0,89,43,89,4,-1,0,0,0,0,3827
111,1,111,0,0,0,111,111,111,0,111,53,111,2,-1,0,0,0,0,5883
142,1,0,0,0,0,142,0,142,0,142,47,142,3,-1,0,0,0,0,6674
119,1,119,59,147,119,0,119,119,0,119,59,119,3,-1,0,0,0,0,7021
107,1,107,39,551,107,0,0,107,0,107,39,107,5,-1,0,0,0,0,4173
227,1,227,56,58,227,0,0,227,0,227,56,227,6,-1,0,0,0,0,12712
149,1,149,0,0,0,149,149,149,0,149,41,149,5,-1,0,0,0,0,6109
134,1,134,0,0,0,134,134,134,0,134,41,134,2,-1,0,0,0,0,5494
1434,1,1434,0,0,0,1434,1434,1434,0,1434,60,1434,5,-1,0,0,0,0,86040
179,1,179,58,4850,179,0,179,179,0,179,58,179,2,-1,0,0,0,0,10382
176,1,176,0,0,0,176,176,0,0,176,56,176,6,-1,0,0,0,0,9856
63,1,63,0,0,0,63,63,0,0,63,36,63,6,-1,0,0,0,0,2268
86,1,86,0,0,0,86,86,86,0,86,39,86,2,-1,0,0,0,0,3354
113,1,113,0,0,0,113,113,113,0,113,46,113,2,-1,0,0,0,0,5198
200,1,200,0,0,0,200,200,200,0,200,58,200,4,-1,0,0,0,0,11600
196,1,196,52,3369,196,0,196,196,0,196,52,196,2,-1,0,0,0,0,10192
250,1,250,0,0,0,250,250,250,0,250,41,250,2,-1,0,0,0,0,10250
450,1,450,59,-1336,450,0,0,450,0,450,59,450,2,-1,0,0,0,0,26550
185,1,185,35,634,185,0,185,185,0,185,35,185,2,-1,0,0,0,0,6475
75,1,75,43,0,75,0,75,75,0,75,43,75,3,-1,0,0,0,0,3225
136,1,136,0,0,0,136,136,136,0,136,50,136,4,-1,0,0,0,0,6800
229,1,229,49,486,229,0,229,0,0,229,49,229,5,-1,0,0,0,0,11221
200,1,0,51,34,200,0,0,200,0,200,51,200,1,-1,0,0,0,0,10200
718,1,718,0,0,0,718,718,718,0,718,39,718,2,-1,0,0,0,0,28002
139,1,139,0,0,0,139,139,139,0,139,38,139,2,-1,0,0,0,0,5282
161,1,161,0,0,0,161,161,161,0,161,30,161,2,-1,0,0,0,0,4830
141,1,141,0,0,0,141,141,141,0,141,41,141,3,-1,0,0,0,0,5781
256,1,256,0,0,0,256,256,256,0,256,45,256,2,-1,0,0,0,0,11520
39,1,39,54,413,39,0,39,39,0,39,54,39,9,-1,0,0,0,0,2106
49,1,49,0,0,0,49,49,49,0,49,47,49,6,-1,0,0,0,0,2303
66,1,66,0,0,0,66,66,66,0,66,53,66,2,-1,0,0,0,0,3498
321,1,321,0,0,0,321,321,321,0,321,41,321,3,-1,0,0,0,0,13161
434,1,434,0,0,0,434,434,434,0,434,42,434,3,-1,0,0,0,0,18228
782,1,782,33,170,782,0,782,782,0,782,33,782,1,-1,0,0,0,0,25806
118,1,118,0,0,0,118,118,118,0,118,34,118,4,-1,0,0,0,0,4012
128,1,128,0,0,0,128,128,128,0,128,54,128,3,-1,0,0,0,0,6912
104,1,104,37,555,104,0,104,104,0,104,37,104,2,-1,0,0,0,0,3848
126,1,126,0,0,0,126,126,126,0,126,59,126,3,-1,0,0,0,0,7434
87,1,87,38,2220,87,0,87,87,0,87,38,87,2,-1,0,0,0,0,3306
107,1,107,0,0,0,107,107,107,0,107,27,107,3,-1,0,0,0,0,2889
1272,1,1272,0,0,0,1272,1272,1272,0,1272,59,1272,3,-1,0,0,0,0,75048
401,1,401,0,0,0,401,401,401,0,401,31,401,2,-1,0,0,0,0,12431
64,1,64,42,0,64,0,64,64,0,64,42,64,2,-1,0,0,0,0,2688
758,1,758,45,1805,758,0,758,758,0,758,45,758,1,-1,0,0,0,0,34110
316,1,316,37,1523,316,0,0,316,0,316,37,316,2,-1,0,0,0,0,11692
277,1,277,42,3407,277,0,277,277,0,277,42,277,2,-1,0,0,0,0,11634
107,1,107,0,0,0,107,107,107,0,107,40,107,3,-1,0,0,0,0,4280
111,1,111,42,11,111,0,111,111,0,111,42,111,3,-1,0,0,0,0,4662
360,1,360,0,0,0,360,360,360,0,360,27,360,3,-1,0,0,0,0,9720
461,1,461,0,0,0,461,0,461,0,461,45,461,2,-1,0,0,0,0,20745
412,1,412,43,27,412,0,412,412,0,412,43,412,4,-1,0,0,0,0,17716
244,1,244,41,125,244,0,244,244,0,244,41,244,4,-1,0,0,0,0,10004
240,1,240,47,0,240,0,240,240,0,240,47,240,1,-1,0,0,0,0,11280
62,1,62,47,1797,62,0,62,62,0,62,47,62,4,-1,0,0,0,0,2914
46,1,46,44,2,46,0,0,0,0,46,44,46,2,-1,0,0,0,0,2024
41,1,41,46,2911,41,0,41,0,0,41,46,41,9,-1,0,0,0,0,1886
122,1,122,0,0,0,122,0,122,0,122,40,122,2,-1,0,0,0,0,4880
559,1,559,33,522,559,0,0,559,0,559,33,559,4,-1,0,0,0,0,18447
722,1,722,36,776,722,0,0,722,0,722,36,722,3,-1,0,0,0,0,25992
64,1,64,25,0,64,0,64,64,0,64,25,64,1,-1,0,0,0,0,1600
621,1,621,45,879,621,0,621,621,0,621,45,621,2,-1,0,0,0,0,27945
232,1,232,27,266,232,0,0,232,0,232,27,232,1,-1,0,0,0,0,6264
259,1,259,43,29,259,0,259,0,0,259,43,259,8,-1,0,0,0,0,11137
629,1,629,37,1633,629,0,629,629,0,629,37,629,2,-1,0,0,0,0,23273
1103,1,1103,47,12245,1103,0,1103,1103,0,1103,47,1103,3,-1,0,0,0,0,51841
317,1,317,0,0,0,317,317,317,0,317,48,317,6,-1,0,0,0,0,15216
61,1,61,0,0,0,61,0,61,0,61,30,61,1,-1,0,0,0,0,1830
126,1,126,0,0,0,126,126,0,0,126,35,126,4,-1,0,0,0,0,4410
66,1,66,59,1247,66,0,66,0,0,66,59,66,8,-1,0,0,0,0,3894
385,1,385,46,926,385,0,385,385,0,385,46,385,5,-1,0,0,0,0,17710
190,1,190,43,-796,190,0,190,190,0,190,43,190,4,-1,0,0,0,0,8170
61,1,61,52,493,61,0,61,61,0,61,52,61,6,-1,0,0,0,0,3172
74,1,74,0,0,0,74,0,74,0,74,37,74,7,-1,0,0,0,0,2738
96,1,96,45,268,96,0,96,96,0,96,45,96,14,-1,0,0,0,0,4320
86,1,86,54,92,86,0,0,0,0,86,54,86,4,-1,0,0,0,0,4644
94,1,94,28,0,94,0,94,94,0,94,28,94,1,-1,0,0,0,0,2632
56,1,56,0,0,0,56,56,56,0,56,42,56,4,-1,0,0,0,0,2352
209,1,209,0,0,0,209,0,209,0,209,44,209,4,-1,0,0,0,0,9196
69,1,69,57,1143,69,0,69,0,0,69,57,69,3,-1,0,0,0,0,3933
326,1,326,46,4044,326,0,326,326,0,326,46,326,3,-1,0,0,0,0,14996
497,1,497,27,77,497,0,0,497,0,497,27,497,1,-1,0,0,0,0,13419
21,1,21,51,1327,21,0,21,21,0,21,51,21,2,-1,0,0,0,0,1071
223,1,223,29,488,223,0,0,223,0,223,29,223,1,-1,0,0,0,0,6467
236,1,236,57,0,236,0,236,236,0,236,57,236,1,-1,0,0,0,0,13452
66,1,66,59,23,66,0,66,66,0,66,59,66,1,-1,0,0,0,0,3894
274,1,274,57,808,274,0,274,0,0,274,57,274,1,-1,0,0,0,0,15618
459,1,459,0,0,0,459,0,459,0,459,26,459,1,-1,0,0,0,0,11934
217,1,217,36,-274,217,0,217,217,0,217,36,217,1,-1,0,0,0,0,7812
289,1,289,35,12,289,0,289,289,0,289,35,289,1,-1,0,0,0,0,10115
173,1,173,40,-1,173,0,173,173,0,173,40,173,1,-1,0,0,0,0,6920
130,1,130,51,505,130,0,0,130,0,130,51,130,1,-1,0,0,0,0,6630
332,1,332,45,88,332,0,0,332,0,332,45,332,1,-1,0,0,0,0,14940
263,1,263,33,777,263,0,263,263,0,263,33,263,1,-1,0,0,0,0,8679
114,1,114,53,0,114,0,114,114,0,114,53,114,1,-1,0,0,0,0,6042
166,1,166,0,0,0,166,0,166,0,166,39,166,1,-1,0,0,0,0,6474
94,1,94,43,460,94,0,0,94,0,94,43,94,1,-1,0,0,0,0,4042
169,1,169,60,3427,169,0,169,169,0,169,60,169,1,-1,0,0,0,0,10140
385,1,385,28,332,385,0,385,385,0,385,28,385,1,-1,0,0,0,0,10780
248,1,248,46,967,248,0,248,248,0,248,46,248,3,-1,0,0,0,0,11408
118,1,118,56,21,118,0,118,118,0,118,56,118,1,-1,0,0,0,0,6608
889,1,889,32,2559,889,0,889,889,0,889,32,889,1,-1,0,0,0,0,28448
625,1,625,32,1604,625,0,0,625,0,625,32,625,1,-1,0,0,0,0,20000
199,1,0,34,-2,199,0,0,199,0,199,34,199,1,-1,0,0,0,0,6766
240,1,240,30,0,240,0,240,240,0,240,30,240,1,-1,0,0,0,0,7200
199,1,199,0,0,0,199,199,0,0,199,51,199,4,-1,0,0,0,0,10149
158,1,158,29,0,158,0,0,158,0,158,29,158,1,-1,0,0,0,0,4582
39,1,39,35,2110,39,0,0,39,0,39,35,39,1,-1,0,0,0,0,1365
256,1,256,0,0,0,256,256,0,0,256,29,256,15,-1,0,0,0,0,7424
174,1,174,31,1,174,0,0,174,0,174,31,174,1,-1,0,0,0,0,5394
161,1,161,40,0,161,0,0,161,0,161,40,161,1,-1,0,0,0,0,6440
461,1,461,29,57,461,0,0,461,0,461,29,461,1,-1,0,0,0,0,13369
187,1,187,44,398,187,0,187,187,0,187,44,187,3,-1,0,0,0,0,8228
201,1,201,0,0,0,201,201,201,0,201,32,201,1,-1,0,0,0,0,6432
206,1,206,36,537,206,0,0,206,0,206,36,206,6,-1,0,0,0,0,7416
139,1,139,40,351,139,0,0,139,0,139,40,139,1,-1,0,0,0,0,5560
643,1,643,37,0,643,0,643,643,0,643,37,643,3,-1,0,0,0,0,23791
262,1,262,45,-57,262,0,0,262,0,262,45,262,1,-1,0,0,0,0,11790
44,1,44,55,3068,44,0,44,44,0,44,55,44,3,-1,0,0,0,0,2420
84,1,84,39,2319,84,0,84,84,0,84,39,84,1,-1,0,0,0,0,3276
121,1,121,25,437,121,0,0,121,0,121,25,121,1,-1,0,0,0,0,3025
60,1,60,41,879,60,0,0,60,0,60,41,60,4,-1,0,0,0,0,2460
130,1,130,34,232,130,0,130,130,0,130,34,130,1,-1,0,0,0,0,4420
106,1,106,37,-117,106,0,0,106,0,106,37,106,1,-1,0,0,0,0,3922
149,1,149,0,0,0,149,149,149,0,149,51,149,3,-1,0,0,0,0,7599
480,1,480,35,0,480,0,0,480,0,480,35,480,1,-1,0,0,0,0,16800
51,1,51,49,-167,51,0,51,51,0,51,49,51,1,-1,0,0,0,0,2499
532,1,532,28,909,532,0,0,532,0,532,28,532,1,-1,0,0,0,0,14896
575,1,575,26,428,575,0,0,575,0,575,26,575,1,-1,0,0,0,0,14950
72,1,72,0,0,0,72,0,72,0,72,27,72,1,-1,0,0,0,0,1944
574,1,574,45,-176,574,0,0,574,0,574,45,574,1,-1,0,0,0,0,25830
445,1,445,34,564,445,0,0,445,0,445,34,445,1,-1,0,0,0,0,15130
554,1,554,27,221,554,0,0,554,0,554,27,554,1,-1,0,0,0,0,14958
129,1,129,0,0,0,129,129,129,0,129,35,129,4,-1,0,0,0,0,4515
46,1,46,48,8,46,0,0,46,0,46,48,46,1,-1,0,0,0,0,2208
254,1,254,33,149,254,0,0,254,0,254,33,254,1,-1,0,0,0,0,8382
226,1,226,31,475,226,0,226,226,0,226,31,226,1,-1,0,0,0,0,7006
118,1,118,40,29,118,0,118,0,0,118,40,118,2,-1,0,0,0,0,4720
1200,1,1200,56,977,1200,0,1200,1200,0,1200,56,1200,1,-1,0,0,0,0,67200
295,1,295,29,161,295,0,0,295,0,295,29,295,1,-1,0,0,0,0,8555
125,1,125,40,492,125,0,0,125,0,125,40,125,2,-1,0,0,0,0,5000
78,1,78,35,0,78,0,78,78,0,78,35,78,11,-1,0,0,0,0,2730
174,1,174,0,0,0,174,0,174,0,174,30,174,1,-1,0,0,0,0,5220
107,1,107,59,13718,107,0,107,0,0,107,59,107,6,-1,0,0,0,0,6313
309,1,309,0,0,0,309,0,309,0,309,34,309,1,-1,0,0,0,0,10506
209,1,209,26,123,209,0,0,209,0,209,26,209,1,-1,0,0,0,0,5434
630,1,630,41,0,630,0,0,630,0,630,41,630,3,-1,0,0,0,0,25830
57,1,57,31,0,57,0,57,57,0,57,31,57,1,-1,0,0,0,0,1767
206,1,206,58,2146,206,0,206,206,0,206,58,206,3,-1,0,0,0,0,11948
243,1,243,35,63,243,0,0,243,0,243,35,243,2,-1,0,0,0,0,8505
451,1,451,27,-428,451,0,451,451,0,451,27,451,1,-1,0,0,0,0,12177
111,1,111,40,0,111,0,111,111,0,111,40,111,1,-1,0,0,0,0,4440
154,1,0,52,-1014,154,0,0,154,0,154,52,154,1,-1,0,0,0,0,8008
162,1,162,0,0,0,162,162,162,0,162,38,162,4,-1,0,0,0,0,6156
86,1,86,30,-42,86,0,86,86,0,86,30,86,2,-1,0,0,0,0,2580
448,1,448,25,218,448,0,0,448,0,448,25,448,1,-1,0,0,0,0,11200
261,1,261,57,282,261,0,0,261,0,261,57,261,12,-1,0,0,0,0,14877
151,1,151,29,123,151,0,0,151,0,151,29,151,1,-1,0,0,0,0,4379
120,1,120,48,14,120,0,0,120,0,120,48,120,1,-1,0,0,0,0,5760
199,1,199,29,247,199,0,0,199,0,199,29,199,1,-1,0,0,0,0,5771
94,1,0,31,-6,94,0,0,0,0,94,31,94,2,-1,0,0,0,0,2914
97,1,97,38,216,97,0,97,97,0,97,38,97,3,-1,0,0,0,0,3686
531,1,531,29,-28,531,0,531,531,0,531,29,531,1,-1,0,0,0,0,15399
112,1,112,0,0,0,112,0,112,0,112,40,112,1,-1,0,0,0,0,4480
80,1,80,31,119,80,0,80,80,0,80,31,80,1,-1,0,0,0,0,2480
41,1,41,34,69,41,0,41,0,0,41,34,41,1,-1,0,0,0,0,1394
210,1,210,29,707,210,0,210,210,0,210,29,210,1,-1,0,0,0,0,6090
153,1,153,44,-227,153,0,0,153,0,153,44,153,1,-1,0,0,0,0,6732
599,1,0,0,0,0,599,0,599,0,599,41,599,1,-1,0,0,0,0,24559
2201,1,2201,34,368,2201,0,0,2201,0,2201,34,2201,1,-1,0,0,0,0,74834
236,1,0,35,25,236,0,0,236,0,236,35,236,1,-1,0,0,0,0,8260
532,1,532,0,0,0,532,0,532,0,532,43,532,2,-1,0,0,0,0,22876
849,1,849,59,1265,849,0,0,849,0,849,59,849,1,-1,0,0,0,0,50091
136,1,136,46,700,136,0,0,136,0,136,46,136,1,-1,0,0,0,0,6256
500,1,500,55,82,500,0,0,500,0,500,55,500,1,-1,0,0,0,0,27500
61,1,61,41,1529,61,0,61,61,0,61,41,61,6,-1,0,0,0,0,2501
212,1,212,0,0,0,212,212,212,0,212,59,212,4,-1,0,0,0,0,12508
337,1,337,0,0,0,337,0,337,0,337,39,337,4,-1,0,0,0,0,13143
1467,1,1467,0,0,0,1467,0,1467,0,1467,26,1467,1,-1,0,0,0,0,38142
117,1,117,0,0,0,117,117,117,0,117,33,117,3,-1,0,0,0,0,3861
387,1,387,32,-398,387,0,0,387,0,387,32,387,2,-1,0,0,0,0,12384
353,1,353,41,0,353,0,353,353,0,353,41,353,4,-1,0,0,0,0,14473
500,1,500,29,-597,500,0,500,500,0,500,29,500,2,-1,0,0,0,0,14500
387,1,387,31,16,387,0,387,387,0,387,31,387,1,-1,0,0,0,0,11997
162,1,162,37,10,162,0,0,162,0,162,37,162,2,-1,0,0,0,0,5994
70,1,70,50,-79,70,0,0,70,0,70,50,70,1,-1,0,0,0,0,3500
535,1,535,27,338,535,0,0,535,0,535,27,535,1,-1,0,0,0,0,14445
175,1,175,47,-50,175,0,0,175,0,175,47,175,1,-1,0,0,0,0,8225
973,1,973,0,0,0,973,0,973,0,973,47,973,3,-1,0,0,0,0,45731
141,1,141,47,333,141,0,141,0,0,141,47,141,1,-1,0,0,0,0,6627
422,1,422,0,0,0,422,422,422,0,422,51,422,3,-1,0,0,0,0,21522
354,1,354,57,-37,354,0,0,354,0,354,57,354,1,-1,0,0,0,0,20178
835,1,835,0,0,0,835,835,835,0,835,44,835,4,-1,0,0,0,0,36740
511,1,511,51,1392,511,0,511,511,0,511,51,511,3,-1,0,0,0,0,26061
209,1,209,28,-196,209,0,209,209,0,209,28,209,1,-1,0,0,0,0,5852
166,1,166,0,0,0,166,0,166,0,166,41,166,1,-1,0,0,0,0,6806
1165,1,1165,30,269,1165,0,0,1165,0,1165,30,1165,2,-1,0,0,0,0,34950
113,1,113,0,0,0,113,113,113,0,113,25,113,4,-1,0,0,0,0,2825
98,1,98,32,-267,98,0,0,98,0,98,32,98,1,-1,0,0,0,0,3136
190,1,190,0,0,0,190,0,190,0,190,40,190,1,-1,0,0,0,0,7600
104,1,104,0,0,0,104,0,104,0,104,31,104,1,-1,0,0,0,0,3224
88,1,88,0,0,0,88,0,88,0,88,30,88,1,-1,0,0,0,0,2640
316,1,316,25,111,316,0,0,316,0,316,25,316,1,-1,0,0,0,0,7900
211,1,211,45,226,211,0,211,0,0,211,45,211,2,-1,0,0,0,0,9495
455,1,0,49,-354,455,0,0,455,0,455,49,455,1,-1,0,0,0,0,22295
830,1,830,32,212,830,0,830,830,0,830,32,830,5,-1,0,0,0,0,26560
271,1,271,52,9444,271,0,271,271,0,271,52,271,3,-1,0,0,0,0,14092
167,1,167,35,14,167,0,167,167,0,167,35,167,2,-1,0,0,0,0,5845
108,1,108,60,468,108,0,108,108,0,108,60,108,2,-1,0,0,0,0,6480
326,1,0,33,-15,326,0,0,326,0,326,33,326,2,-1,0,0,0,0,10758
91,1,91,43,1530,91,0,91,91,0,91,43,91,3,-1,0,0,0,0,3913
375,1,375,0,0,0,375,375,375,0,375,42,375,3,-1,0,0,0,0,15750
457,1,457,50,680,457,0,457,457,0,457,50,457,5,-1,0,0,0,0,22850
227,1,227,0,0,0,227,0,227,0,227,33,227,4,-1,0,0,0,0,7491
216,1,216,0,0,0,216,216,216,0,216,42,216,5,-1,0,0,0,0,9072
299,1,0,26,-8019,299,0,0,299,0,299,26,299,3,-1,0,0,0,0,7774
366,1,366,25,226,366,0,366,366,0,366,25,366,2,-1,0,0,0,0,9150
238,1,238,0,0,0,238,0,238,0,238,26,238,2,-1,0,0,0,0,6188
281,1,281,39,1,281,0,0,281,0,281,39,281,1,-1,0,0,0,0,10959
290,1,290,39,27,290,0,0,290,0,290,39,290,1,-1,0,0,0,0,11310
234,1,234,0,0,0,234,234,234,0,234,31,234,1,-1,0,0,0,0,7254
107,1,107,52,1023,107,0,107,107,0,107,52,107,6,-1,0,0,0,0,5564
92,1,92,28,1507,92,0,92,92,0,92,28,92,1,-1,0,0,0,0,2576
46,1,46,46,3969,46,0,46,0,0,46,46,46,5,-1,0,0,0,0,2116
159,1,159,28,198,159,0,159,159,0,159,28,159,1,-1,0,0,0,0,4452
97,1,97,54,0,97,0,0,97,0,97,54,97,1,-1,0,0,0,0,5238
112,1,112,45,55,112,0,112,112,0,112,45,112,3,-1,0,0,0,0,5040
293,1,293,0,0,0,293,293,293,0,293,58,293,7,-1,0,0,0,0,16994
88,1,88,42,419,88,0,88,88,0,88,42,88,3,-1,0,0,0,0,3696
273,1,273,0,0,0,273,273,273,0,273,34,273,5,-1,0,0,0,0,9282
152,1,152,50,0,152,0,152,152,0,152,50,152,2,-1,0,0,0,0,7600
87,1,87,59,3372,87,0,87,87,0,87,59,87,1,-1,0,0,0,0,5133
339,1,339,56,58932,339,0,339,0,0,339,56,339,2,-1,0,0,0,0,18984
98,1,98,0,0,0,98,0,98,0,98,58,98,1,-1,0,0,0,0,5684
124,1,124,31,-513,124,0,0,124,0,124,31,124,1,-1,0,0,0,0,3844
244,1,244,58,916,244,0,244,244,0,244,58,244,4,-1,0,0,0,0,14152
