duration,pdays,year_2008,balance_education_secondary,balance_education_tertiary,duration_default_no,balance_housing_no,duration_housing_no,duration_loan_no,duration_contact_cellular,age_month_1,duration_month_10,duration_month_11,age_month_2,duration_month_3,age_month_5,duration_poutcome_success,age_year_2009,duration_year_2010,duration_age
92,-1,1,787,0,92,787,92,92,0,0,0,0,0,0,0,0,0,0,3312
254,-1,1,0,0,254,150,254,254,0,0,0,0,0,0,0,0,0,0,12446
236,-1,1,914,0,236,0,0,236,0,0,0,0,0,0,0,0,0,0,7552
717,-1,1,752,0,717,752,717,0,0,0,0,0,0,0,0,0,0,0,28680
19,-1,1,0,0,19,553,19,19,0,0,0,0,0,0,0,0,0,0,684
93,-1,1,926,0,93,926,93,93,0,0,0,0,0,0,0,0,0,0,3441
200,-1,1,0,557,200,0,0,200,0,0,0,0,0,0,0,0,0,0,10000
176,-1,1,0,0,176,5830,176,176,0,0,0,0,0,0,0,0,0,0,6688
1162,-1,1,0,6181,1162,6181,1162,1162,0,0,0,0,0,0,0,0,0,0,58100
490,-1,1,0,4266,490,0,0,490,0,0,0,0,0,0,0,0,0,0,27440
1051,-1,1,0,110,1051,110,1051,1051,0,0,0,0,0,0,0,0,0,0,39938
437,-1,1,0,0,437,0,437,437,0,0,0,0,0,0,0,0,0,0,25783
422,-1,1,334,0,422,0,0,422,0,0,0,0,0,0,0,0,0,0,21944
1199,-1,1,3,0,1199,3,1199,1199,0,0,0,0,0,0,0,0,0,0,70741
209,-1,1,0,0,209,3706,209,209,0,0,0,0,0,0,0,0,0,0,9196
115,-1,1,5838,0,115,5838,115,115,0,0,0,0,0,0,0,0,0,0,6325
292,-1,1,830,0,292,830,292,292,0,0,0,0,0,0,0,0,0,0,10804
370,-1,1,0,0,370,0,0,370,0,0,0,0,0,0,0,0,0,0,14800
108,-1,1,268,0,108,268,108,108,0,0,0,0,0,0,0,0,0,0,4752
495,-1,1,0,0,495,53,495,495,0,0,0,0,0,0,0,0,0,0,17325
249,-1,1,2703,0,249,2703,249,0,0,0,0,0,0,0,0,0,0,0,14691
1345,-1,1,0,3316,1345,3316,1345,1345,0,0,0,0,0,0,0,0,0,0,51110
114,-1,1,0,0,114,402,114,114,0,0,0,0,0,0,0,0,0,0,4674
107,-1,1,0,0,107,0,0,107,0,0,0,0,0,0,0,0,0,0,5350
171,-1,1,0,120,171,120,171,171,0,0,0,0,0,0,0,0,0,0,7866
66,-1,1,1483,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,2706
447,-1,1,926,0,447,926,447,447,0,0,0,0,0,0,0,0,0,0,25479
167,-1,1,2745,0,167,0,0,167,0,0,0,0,0,0,0,0,0,0,9519
668,-1,1,0,-49,668,-49,668,668,0,0,0,0,0,0,0,0,0,0,23380
204,-1,1,752,0,204,752,204,204,0,0,0,0,0,0,0,0,0,0,11220
158,-1,1,0,0,158,2374,158,158,0,0,0,0,0,0,0,0,0,0,6636
256,-1,1,99,0,256,99,256,256,0,0,0,0,0,0,0,0,0,0,9216
676,-1,1,106,0,676,106,676,676,0,0,0,0,0,0,0,0,0,0,27040
63,-1,1,0,404,63,404,63,63,0,0,0,0,0,0,0,0,0,0,2268
133,-1,1,2239,0,133,2239,133,133,0,0,0,0,0,0,0,0,0,0,5187
153,-1,1,0,1170,153,1170,153,0,0,0,0,0,0,0,0,0,0,0,5661
118,-1,1,0,12877,118,12877,118,118,0,0,0,0,0,0,0,0,0,0,4484
117,-1,1,440,0,117,0,0,117,0,0,0,0,0,0,0,0,0,0,3627
681,-1,1,1318,0,681,0,0,681,0,0,0,0,0,0,0,0,0,0,27240
59,-1,1,251,0,59,251,59,59,0,0,0,0,0,0,0,0,0,0,2124
42,-1,1,1317,0,42,1317,42,42,0,0,0,0,0,0,0,0,0,0,1638
408,-1,1,0,4515,408,0,0,408,0,0,0,0,0,0,0,0,0,0,14688
127,-1,1,652,0,127,652,127,0,0,0,0,0,0,0,0,0,0,0,6223
314,-1,1,306,0,314,306,314,0,0,0,0,0,0,0,0,0,0,0,15072
277,-1,1,720,0,277,0,0,277,0,0,0,0,0,0,0,0,0,0,13296
140,-1,1,0,0,140,322,140,140,0,0,0,0,0,0,0,0,0,0,5600
424,-1,1,0,0,424,0,0,424,0,0,0,0,0,0,0,0,0,0,12720
159,-1,1,0,6613,159,6613,159,159,0,0,0,0,0,0,0,0,0,0,7632
775,-1,1,0,0,775,0,0,775,0,0,0,0,0,0,0,0,0,0,30225
187,-1,1,0,0,187,99,187,187,0,0,0,0,0,0,0,0,0,0,8228
102,-1,1,-269,0,102,0,0,102,0,0,0,0,0,0,0,0,0,0,3468
2621,-1,1,0,3301,2621,3301,2621,2621,0,0,0,0,0,0,0,0,0,0,157260
96,-1,1,0,0,96,0,0,96,0,0,0,0,0,0,0,0,0,0,5088
200,-1,1,0,556,200,556,200,200,0,0,0,0,0,0,0,0,0,0,7400
75,-1,1,0,22946,75,22946,75,75,0,0,0,0,0,0,0,0,0,0,4200
85,-1,1,1364,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2720
50,-1,1,4110,0,50,4110,50,50,0,0,0,0,0,0,0,0,0,0,2450
173,-1,1,2409,0,173,2409,173,173,0,0,0,0,0,0,0,0,0,0,9688
60,-1,1,726,0,60,726,60,60,0,0,0,0,0,0,0,0,0,0,2820
320,-1,1,178,0,320,0,0,320,0,0,0,0,0,0,0,0,0,0,15360
854,-1,1,0,0,854,265,854,854,0,0,0,0,0,0,0,0,0,0,32452
236,-1,1,0,0,236,758,236,236,0,0,0,0,0,0,0,0,0,0,8496
183,-1,1,0,0,183,1354,183,183,0,0,0,0,0,0,0,0,0,0,7869
76,-1,1,0,0,76,0,76,76,0,0,0,0,0,0,0,0,0,0,4180
185,-1,1,-184,0,185,-184,185,0,0,0,0,0,0,0,0,0,0,0,7215
41,-1,1,0,0,41,124,41,41,0,0,0,0,0,0,0,0,0,0,2419
39,-1,1,0,0,39,1126,39,39,0,0,0,0,0,0,0,0,0,0,2184
138,-1,1,0,2226,138,2226,138,138,0,0,0,0,0,0,0,0,0,0,6762
411,-1,1,9,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,15207
394,-1,1,0,1911,394,0,0,0,0,0,0,0,0,0,0,0,0,0,20094
266,-1,1,0,5244,266,5244,266,266,0,0,0,0,0,0,0,0,0,0,13566
534,-1,1,1614,0,534,0,0,534,0,0,0,0,0,0,0,0,0,0,28836
311,-1,1,0,2801,311,0,0,0,0,0,0,0,0,0,0,0,0,0,16172
705,-1,1,926,0,705,926,705,705,0,0,0,0,0,0,0,0,0,0,26790
89,-1,1,770,0,89,770,89,89,0,0,0,0,0,0,0,0,0,0,4806
93,-1,1,0,0,93,0,0,93,0,0,0,0,0,0,0,0,0,0,5394
847,-1,1,148,0,847,148,847,847,0,0,0,0,0,0,0,0,0,0,46585
273,-1,1,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,7644
161,-1,1,0,0,161,741,161,161,0,0,0,0,0,0,0,0,0,0,7406
162,-1,1,788,0,162,788,162,162,0,0,0,0,0,0,0,0,0,0,7938
641,-1,1,0,0,641,276,641,0,0,0,0,0,0,0,0,0,0,0,32050
61,-1,1,-10,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,2318
136,-1,1,0,-25,0,-25,136,136,0,0,0,0,0,0,0,0,0,0,5032
187,-1,1,0,0,187,0,187,187,0,0,0,0,0,0,0,0,0,0,10659
332,-1,1,392,0,332,392,332,332,0,0,0,0,0,0,0,0,0,0,14276
76,-1,1,156,0,76,156,76,0,0,0,0,0,0,0,0,0,0,0,2964
406,-1,1,-302,0,0,-302,406,406,0,0,0,0,0,0,0,0,0,0,15022
544,-1,1,156,0,544,0,0,544,0,0,0,0,0,0,0,0,0,0,20672
756,-1,1,0,3649,756,0,0,756,0,0,0,0,0,0,0,0,0,0,27216
76,-1,1,0,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,2888
271,-1,1,1321,0,271,1321,271,271,0,0,0,0,0,0,0,0,0,0,13550
203,-1,1,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,10759
338,-1,1,0,267,338,267,338,338,0,0,0,0,0,0,0,0,0,0,16900
198,-1,1,0,0,198,619,198,198,0,0,0,0,0,0,0,0,0,0,10494
259,-1,1,0,0,259,358,259,259,0,0,0,0,0,0,0,0,0,0,11914
398,-1,1,0,171,398,171,398,398,0,0,0,0,0,0,0,0,0,0,14328
462,-1,1,0,913,462,913,462,462,0,0,0,0,0,0,0,0,0,0,25410
956,-1,1,0,0,956,0,956,956,0,0,0,0,0,0,0,0,0,0,56404
76,-1,1,0,0,76,3957,76,76,0,0,0,0,0,0,0,0,0,0,4408
264,-1,1,0,0,264,1551,264,264,0,0,0,0,0,0,0,0,0,0,10296
979,-1,1,197,0,979,197,979,979,0,0,0,0,0,0,0,0,0,0,37202
89,-1,1,618,0,89,618,89,89,0,0,0,0,0,0,0,0,0,0,3827
135,-1,1,0,0,135,-119,135,135,0,0,0,0,0,0,0,0,0,0,5265
420,-1,1,1490,0,420,1490,420,0,0,0,0,0,0,0,0,0,0,0,21840
548,-1,1,0,0,548,288,548,548,0,0,0,0,0,0,0,0,0,0,30688
235,-1,1,1409,0,235,1409,235,235,0,0,0,0,0,0,0,0,0,0,8460
87,-1,1,851,0,87,851,87,87,0,0,0,0,0,0,0,0,0,0,4524
169,-1,1,236,0,169,236,169,169,0,0,0,0,0,0,0,0,0,0,7267
343,-1,1,120,0,343,120,343,343,0,0,0,0,0,0,0,0,0,0,18179
88,-1,1,0,580,88,580,88,88,0,0,0,0,0,0,0,0,0,0,4400
68,-1,1,1116,0,68,1116,68,0,0,0,0,0,0,0,0,0,0,0,1700
77,-1,1,398,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2772
116,-1,1,331,0,116,0,0,116,0,0,0,0,0,0,0,0,0,0,4060
363,-1,1,0,0,363,0,0,363,0,0,0,0,0,0,0,0,0,0,18513
116,-1,1,0,0,116,7944,116,116,0,0,0,0,0,0,0,0,0,0,4408
207,-1,1,468,0,207,468,207,207,0,0,0,0,0,0,0,0,0,0,11178
311,-1,1,0,3329,311,3329,311,311,0,0,0,0,0,0,0,0,0,0,13995
138,-1,1,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,4968
48,-1,1,1981,0,48,1981,48,48,0,0,0,0,0,0,0,0,0,0,1728
390,-1,1,0,0,390,71,390,390,0,0,0,0,0,0,0,0,0,0,10140
65,-1,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3315
637,-1,1,0,502,637,502,637,637,0,0,0,0,0,0,0,0,0,0,33124
564,-1,1,0,25,564,25,564,564,0,0,0,0,0,0,0,0,0,0,25944
117,-1,1,0,0,117,57,117,117,0,0,0,0,0,0,0,0,0,0,6786
76,-1,1,0,0,76,1979,76,76,0,0,0,0,0,0,0,0,0,0,3420
128,-1,1,370,0,128,0,0,128,0,0,0,0,0,0,0,0,0,0,3456
193,-1,1,0,0,193,4073,193,193,0,0,0,0,0,0,0,0,0,0,11001
130,-1,1,0,0,130,0,0,130,0,0,0,0,0,0,0,0,0,0,5460
269,-1,1,-95,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,7801
291,-1,1,0,7388,291,7388,291,0,0,0,0,0,0,0,0,0,0,0,15132
150,-1,1,531,0,150,531,150,150,0,0,0,0,0,0,0,0,0,0,5550
1208,-1,1,0,734,1208,0,0,1208,0,0,0,0,0,0,0,0,0,0,57984
144,-1,1,10465,0,144,10465,144,144,0,0,0,0,0,0,0,0,0,0,5328
228,-1,1,2357,0,228,0,0,228,0,0,0,0,0,0,0,0,0,0,8208
158,-1,1,2355,0,158,0,0,158,0,0,0,0,0,0,0,0,0,0,3792
585,-1,1,0,1359,585,1359,585,585,0,0,0,0,0,0,0,0,0,0,20475
334,-1,1,51,0,334,51,334,334,0,0,0,0,0,0,0,0,0,0,13026
229,-1,1,0,0,229,0,229,229,0,0,0,0,0,0,0,0,0,0,8015
117,-1,1,865,0,117,865,117,117,0,0,0,0,0,0,0,0,0,0,5382
441,-1,1,0,873,441,873,441,441,0,0,0,0,0,0,0,0,0,0,25137
60,-1,1,2596,0,60,2596,60,60,0,0,0,0,0,0,0,0,0,0,2160
47,-1,1,662,0,47,662,47,47,0,0,0,0,0,0,0,0,0,0,2303
235,-1,1,0,5253,235,5253,235,235,0,0,0,0,0,0,0,0,0,0,13395
270,-1,1,9231,0,270,9231,270,270,0,0,0,0,0,0,0,0,0,0,9720
192,-1,1,0,0,192,0,192,192,0,0,0,0,0,0,0,0,0,0,8448
26,-1,1,0,0,26,0,26,26,0,0,0,0,0,0,0,0,0,0,1144
89,-1,1,424,0,89,424,89,89,0,0,0,0,0,0,0,0,0,0,4628
61,-1,1,0,0,61,0,61,61,0,0,0,0,0,0,0,0,0,0,2318
386,-1,1,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,18528
54,-1,1,1123,0,54,1123,54,54,0,0,0,0,0,0,0,0,0,0,2754
272,-1,1,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,13328
35,-1,1,0,0,35,-1,35,35,0,0,0,0,0,0,0,0,0,0,1610
1365,-1,1,265,0,1365,265,1365,1365,0,0,0,0,0,0,0,0,0,0,54600
284,-1,1,1200,0,284,0,0,284,0,0,0,0,0,0,0,0,0,0,11360
53,-1,1,1134,0,53,1134,53,53,0,0,0,0,0,0,0,0,0,0,2650
311,-1,1,0,26,311,26,311,311,0,0,0,0,0,0,0,0,0,0,12129
245,-1,1,1253,0,245,0,0,245,0,0,0,0,0,0,0,0,0,0,11760
64,-1,1,0,0,64,10,64,64,0,0,0,0,0,0,0,0,0,0,2944
151,-1,1,231,0,151,0,0,151,0,0,0,0,0,0,0,0,0,0,6795
89,-1,1,0,0,89,557,89,89,0,0,0,0,0,0,0,0,0,0,4094
66,-1,1,1736,0,66,1736,66,0,0,0,0,0,0,0,0,0,0,0,2442
30,-1,1,256,0,30,256,30,30,0,0,0,0,0,0,0,0,0,0,1200
72,-1,1,31,0,72,31,72,72,0,0,0,0,0,0,0,0,0,0,3960
120,-1,1,31,0,120,31,120,120,0,0,0,0,0,0,0,0,0,0,5040
126,-1,1,-493,0,126,0,0,126,0,0,0,0,0,0,0,0,0,0,3528
48,-1,1,103,0,48,103,48,48,0,0,0,0,0,0,0,0,0,0,2160
262,-1,1,1104,0,262,0,0,262,0,0,0,0,0,0,0,0,0,0,7598
1062,-1,1,262,0,1062,262,1062,1062,0,0,0,0,0,0,0,0,0,0,55224
295,-1,1,2657,0,295,0,0,295,0,0,0,0,0,0,0,0,0,0,10915
203,-1,1,415,0,203,415,203,203,0,0,0,0,0,0,0,0,0,0,7511
906,-1,1,0,2253,906,0,0,906,0,0,0,0,0,0,0,0,0,0,25368
37,-1,1,0,0,37,1330,37,0,0,0,0,0,0,0,0,0,0,0,1813
118,-1,1,0,0,118,0,118,118,0,0,0,0,0,0,0,0,0,0,4956
18,-1,1,0,2918,18,2918,18,18,0,0,0,0,0,0,0,0,0,0,756
18,-1,1,0,0,18,1093,18,0,0,0,0,0,0,0,0,0,0,0,918
350,-1,1,0,0,350,3151,350,350,0,0,0,0,0,0,0,0,0,0,18900
421,-1,1,224,0,421,224,421,421,0,0,0,0,0,0,0,0,0,0,16419
835,-1,1,0,0,835,67,835,835,0,0,0,0,0,0,0,0,0,0,42585
104,-1,1,0,0,104,0,104,104,0,0,0,0,0,0,0,0,0,0,6240
164,-1,1,-565,0,164,0,0,164,0,0,0,0,0,0,0,0,0,0,4756
89,-1,1,2289,0,89,2289,89,89,0,0,0,0,0,0,0,0,0,0,3382
1029,-1,1,0,426,1029,426,1029,1029,0,0,0,0,0,0,0,0,0,0,40131
112,-1,1,0,9,112,0,0,112,0,0,0,0,0,0,0,0,0,0,4032
744,-1,1,0,0,744,1101,744,744,0,0,0,0,0,0,0,0,0,0,40920
321,-1,1,8267,0,321,8267,321,321,0,0,0,0,0,0,0,0,0,0,11556
24,-1,1,0,223,24,223,24,24,0,0,0,0,0,0,0,0,0,0,888
213,-1,1,1096,0,213,0,0,213,0,0,0,0,0,0,0,0,0,0,10224
165,-1,1,0,0,165,704,165,165,0,0,0,0,0,0,0,0,0,0,6105
129,-1,1,0,0,129,192,129,129,0,0,0,0,0,0,0,0,0,0,6579
371,-1,1,9,0,371,9,371,371,0,0,0,0,0,0,0,0,0,0,18921
190,-1,1,0,0,190,1707,190,190,0,0,0,0,0,0,0,0,0,0,6840
114,-1,1,47,0,114,0,0,114,0,0,0,0,0,0,0,0,0,0,3078
221,-1,1,1370,0,221,1370,221,221,0,0,0,0,0,0,0,0,0,0,7956
178,-1,1,0,729,178,0,0,0,0,0,0,0,0,0,0,0,0,0,5874
247,-1,1,7798,0,247,7798,247,247,0,0,0,0,0,0,0,0,0,0,14326
680,-1,1,629,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,18360
243,-1,1,3760,0,243,3760,243,243,0,0,0,0,0,0,0,0,0,0,13608
185,-1,1,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,7770
110,-1,1,201,0,110,0,0,110,0,0,0,0,0,0,0,0,0,0,3520
172,-1,1,416,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,4472
156,-1,1,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,3900
34,-1,1,39,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,1326
347,-1,1,1279,0,347,0,0,347,0,0,0,0,0,0,0,0,0,0,14574
394,-1,1,10721,0,394,0,0,394,0,0,0,0,0,0,0,0,0,0,14578
59,-1,1,975,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,1652
72,-1,1,0,620,72,0,0,72,0,0,0,0,0,0,0,0,0,0,2088
417,-1,1,311,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,20850
96,-1,1,0,0,96,0,96,96,0,0,0,0,0,0,0,0,0,0,4608
1528,-1,1,-97,0,1528,0,0,1528,0,0,0,0,0,0,0,0,0,0,41256
154,-1,1,0,0,154,0,0,154,0,0,0,0,0,0,0,0,0,0,3696
533,-1,1,479,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,25584
107,-1,1,0,46,107,46,107,0,0,0,0,0,0,0,0,0,0,0,4922
122,-1,1,1202,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,5978
257,-1,1,0,0,257,0,0,257,0,0,0,0,0,0,0,0,0,0,12336
23,-1,1,1147,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,1012
82,-1,1,369,0,82,369,82,82,0,0,0,0,0,0,0,0,0,0,5002
55,-1,1,0,0,55,219,55,55,0,0,0,0,0,0,0,0,0,0,3190
67,-1,1,62,0,67,62,67,67,0,0,0,0,0,0,0,0,0,0,2881
83,-1,1,0,143,83,143,83,83,0,0,0,0,0,0,0,0,0,0,3735
113,-1,1,0,0,113,3485,113,113,0,0,0,0,0,0,0,0,0,0,4859
59,-1,1,0,0,59,97,59,59,0,0,0,0,0,0,0,0,0,0,3422
551,-1,1,0,0,551,0,551,551,0,0,0,0,0,0,0,0,0,0,27550
367,-1,1,0,657,367,657,367,367,0,0,0,0,0,0,0,0,0,0,15781
220,-1,1,0,1304,220,1304,220,220,0,0,0,0,0,0,0,0,0,0,12980
15,-1,1,0,0,15,2351,15,15,0,0,0,0,0,0,0,0,0,0,840
173,-1,1,1524,0,173,1524,173,173,0,0,0,0,0,0,0,0,0,0,10380
37,-1,1,0,0,37,0,37,37,0,0,0,0,0,0,0,0,0,0,2146
97,-1,1,773,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,5529
199,-1,1,197,0,199,197,199,199,0,0,0,0,0,0,0,0,0,0,8358
94,-1,1,2627,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,3384
272,-1,1,165,0,272,0,0,272,0,0,0,0,0,0,0,0,0,0,9520
15,-1,1,-689,0,0,-689,15,15,0,0,0,0,0,0,0,0,0,0,555
50,-1,1,0,397,50,397,50,50,0,0,0,0,0,0,0,0,0,0,2000
417,-1,1,0,11265,417,11265,417,417,0,0,0,0,0,0,0,0,0,0,15429
192,-1,1,5836,0,192,5836,192,192,0,0,0,0,0,0,0,0,0,0,10560
443,-1,1,0,391,443,391,443,443,0,0,0,0,0,0,0,0,0,0,15948
115,-1,1,0,0,115,0,115,115,0,0,0,0,0,0,0,0,0,0,4255
1487,-1,1,0,0,1487,0,1487,1487,0,0,0,0,0,0,0,0,0,0,66915
68,-1,1,1743,0,68,1743,68,68,0,0,0,0,0,0,0,0,0,0,3332
54,-1,1,0,594,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1512
159,-1,1,0,0,159,1582,159,0,0,0,0,0,0,0,0,0,0,0,9540
335,-1,1,0,0,335,2791,335,335,0,0,0,0,0,0,0,0,0,0,14740
118,-1,1,997,0,118,997,118,118,0,0,0,0,0,0,0,0,0,0,5782
104,-1,1,0,2310,104,0,0,0,0,0,0,0,0,0,0,0,0,0,4056
236,-1,1,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,8732
300,-1,1,0,0,300,1401,300,300,0,0,0,0,0,0,0,0,0,0,14700
163,-1,1,0,0,163,5048,163,163,0,0,0,0,0,0,0,0,0,0,8802
103,-1,1,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,4944
187,-1,1,0,0,187,0,0,187,0,0,0,0,0,0,0,0,0,0,6919
1540,-1,1,0,11008,1540,11008,1540,1540,0,0,0,0,0,0,0,0,0,0,63140
163,-1,1,0,0,163,332,163,163,0,0,0,0,0,0,0,0,0,0,7987
129,-1,1,179,0,129,179,129,0,0,0,0,0,0,0,0,0,0,0,5934
67,-1,1,0,0,67,761,67,67,0,0,0,0,0,0,0,0,0,0,3685
362,-1,1,889,0,362,889,362,0,0,0,0,0,0,0,0,0,0,0,13756
973,-1,1,0,0,973,4930,973,973,0,0,0,0,0,0,0,0,0,0,40866
36,-1,1,-813,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,1512
167,-1,1,0,2087,167,2087,167,167,0,0,0,0,0,0,0,0,0,0,6179
138,-1,1,0,0,138,0,138,138,0,0,0,0,0,0,0,0,0,0,8280
1009,-1,1,0,0,1009,0,1009,1009,0,0,0,0,0,0,0,0,0,0,59531
55,-1,1,0,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,2585
88,-1,1,0,0,88,0,0,88,0,0,0,0,0,0,0,0,0,0,4224
105,-1,1,0,0,105,5348,105,105,0,0,0,0,0,0,0,0,0,0,5040
339,-1,1,603,0,339,603,339,339,0,0,0,0,0,0,0,0,0,0,12543
355,-1,1,755,0,355,755,355,355,0,0,0,0,0,0,0,0,0,0,12780
466,-1,1,829,0,466,829,466,0,0,0,0,0,0,0,0,0,0,0,21902
94,-1,1,2235,0,94,2235,94,94,0,0,0,0,0,0,0,0,0,0,3478
227,-1,1,0,0,227,3,227,227,0,0,0,0,0,0,0,0,0,0,13620
65,-1,1,0,0,65,722,65,65,0,0,0,0,0,0,0,0,0,0,2470
387,-1,1,0,414,387,414,387,387,0,0,0,0,0,0,0,0,0,0,18189
379,-1,1,389,0,379,0,0,379,0,0,0,0,0,0,0,0,0,0,21224
205,-1,1,0,0,205,167,205,205,0,0,0,0,0,0,0,0,0,0,10455
332,-1,1,0,0,332,-224,332,332,0,0,0,0,0,0,0,0,0,0,12284
71,-1,1,0,0,71,0,71,71,0,0,0,0,0,0,0,0,0,0,3408
567,-1,1,0,6497,567,6497,567,567,0,0,0,0,0,0,0,0,0,0,22113
200,-1,1,1025,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,8800
537,-1,1,0,0,537,1201,537,537,0,0,0,0,0,0,0,0,0,0,18795
476,-1,1,0,17361,476,17361,476,476,0,0,0,0,0,0,0,0,0,0,20944
290,-1,1,0,0,290,0,290,290,0,0,0,0,0,0,0,0,0,0,16820
1812,-1,1,0,0,1812,616,1812,1812,0,0,0,0,0,0,0,0,0,0,101472
74,-1,1,0,959,74,959,74,74,0,0,0,0,0,0,0,0,0,0,3330
76,-1,1,1019,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,3800
26,-1,1,0,1172,26,1172,26,26,0,0,0,0,0,0,0,0,0,0,1482
632,-1,1,5744,0,632,5744,632,632,0,0,0,0,0,0,0,0,0,0,37288
316,-1,1,0,3768,316,0,0,316,0,0,0,0,0,0,0,0,0,0,18328
35,-1,1,0,0,35,1274,35,35,0,0,0,0,0,0,0,0,0,0,2030
52,-1,1,0,0,52,2870,52,52,0,0,0,0,0,0,0,0,0,0,2392
59,-1,1,753,0,59,753,59,59,0,0,0,0,0,0,0,0,0,0,2950
243,-1,1,0,0,243,9,243,243,0,0,0,0,0,0,0,0,0,0,12636
81,-1,1,0,2283,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3564
205,-1,1,0,0,205,1245,205,205,0,0,0,0,0,0,0,0,0,0,12095
58,-1,1,0,0,58,1194,58,58,0,0,0,0,0,0,0,0,0,0,3132
320,-1,1,0,0,320,-186,320,0,0,0,0,0,0,0,0,0,0,0,12480
700,-1,1,17957,0,700,17957,700,700,0,0,0,0,0,0,0,0,0,0,33600
453,-1,1,0,0,453,0,453,453,0,0,0,0,0,0,0,0,0,0,21744
146,-1,1,1872,0,146,0,0,146,0,0,0,0,0,0,0,0,0,0,6424
345,-1,1,0,773,345,773,345,345,0,0,0,0,0,0,0,0,0,0,19320
248,-1,1,0,7419,248,0,0,248,0,0,0,0,0,0,0,0,0,0,7936
188,-1,1,517,0,188,0,0,188,0,0,0,0,0,0,0,0,0,0,9964
166,-1,1,90,0,166,90,166,166,0,0,0,0,0,0,0,0,0,0,5976
324,-1,1,0,0,324,0,324,324,0,0,0,0,0,0,0,0,0,0,17820
16,-1,1,0,0,16,4330,16,16,0,0,0,0,0,0,0,0,0,0,704
392,-1,1,440,0,392,440,392,392,0,0,0,0,0,0,0,0,0,0,19992
103,-1,1,1800,0,103,0,0,103,0,0,0,0,0,0,0,0,0,0,4944
577,-1,1,486,0,577,0,0,577,0,0,0,0,0,0,0,0,0,0,32312
422,-1,1,0,0,422,2443,422,422,0,0,0,0,0,0,0,0,0,0,19834
112,-1,1,0,235,112,235,112,112,0,0,0,0,0,0,0,0,0,0,5936
308,-1,1,0,0,308,0,308,308,0,0,0,0,0,0,0,0,0,0,14476
43,-1,1,0,1147,43,1147,43,43,0,0,0,0,0,0,0,0,0,0,2236
149,-1,1,-448,0,149,0,0,149,0,0,0,0,0,0,0,0,0,0,6556
324,-1,1,0,1336,324,1336,324,324,0,0,0,0,0,0,0,0,0,0,19440
100,-1,1,0,0,100,337,100,100,0,0,0,0,0,0,0,0,0,0,5900
209,-1,1,1476,0,209,1476,209,209,0,0,0,0,0,0,0,0,0,0,7315
105,-1,1,2128,0,105,2128,105,105,0,0,0,0,0,0,0,0,0,0,3885
707,-1,1,707,0,707,707,707,707,0,0,0,0,0,0,0,0,0,0,28987
625,-1,1,4,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,20625
13,-1,1,3478,0,13,3478,13,13,0,0,0,0,0,0,0,0,0,0,611
1255,-1,1,126,0,1255,126,1255,1255,0,0,0,0,0,0,0,0,0,0,57730
255,-1,1,0,3296,255,3296,255,255,0,0,0,0,0,0,0,0,0,0,12750
50,-1,1,1771,0,50,1771,50,50,0,0,0,0,0,0,0,0,0,0,2250
373,-1,1,446,0,373,0,0,373,0,0,0,0,0,0,0,0,0,0,14174
18,-1,1,0,0,18,200,18,18,0,0,0,0,0,0,0,0,0,0,900
108,-1,1,5233,0,108,5233,108,108,0,0,0,0,0,0,0,0,0,0,4644
142,-1,1,0,0,142,0,0,142,0,0,0,0,0,0,0,0,0,0,7668
78,-1,1,0,11,78,11,78,78,0,0,0,0,0,0,0,0,0,0,2964
